sequence,stack_depth,count
(((((((()(())))(()((((((((((((((((((((((((((((((((((()()()()()())()))()((()))(((())(())())((()()())(())(())(())(()()())))(((()))((())(()()()))))))()))))()(((((()))(()())())))()(())())())(()((()(()))()()()))))()))()))))())))(()(()))))())(())(()()(())()(((()))(())()(((())((()((())))))))((()()()()(())(()(()()()()())(())())(()))))(())()))(()((((((((()(((()))(()())(())()(()())(((((()))))(((())())()))((((())()))(()())))((()))())))()(()((()))))()())))))(())))()()))))))((()()))())(()(()))(((()()))()(()(())))(())))),41,0
()()(())())))(((()(()()((()()((())()(())(()())()(())())())))()()))(()((()(()(())))()))))((()()))()))(()()())()(((())()((()((()()()()))()()(())(()))()))()((((()()()(()(()())()()())())()())()((())))(())()))()()))()()()()(()(()((()())))(((()()()()(((()()(())))(()))(()()(()((()))(((((()))))()((((()(())((()(())()(()())(()))((()())(()())()()())(())()())((((((())((((((())))))))()((()()()()((()())())())()((())(()()((())(((())))()(()((())))))()))))))((()((()((())))))()()))(((()))()()()())(()()(())(()(())()()))((())),-2,2
(()()(()((()()((((()((())(((())((())(()())()(()()())(()())))))(()())(()())((((())))(((()(()())())())(((()())))))))(())(()((((())(()(()()(())))())())))()((()())(((()()))(())((()))()())()(()()(((())((()))(((())()())(())())()))(((()))))((((())())))(((())))))()()(((()(((()())()))()((()()()()))))))((()()()((((((()()(()()()()()))((())))(()())()(()()()())((()(())()(())()())(()())((()()()()()()()()))))((()())())()((()()(()(()())(()))))))((())()())((())())))(()(()))())(()()()))(())((()((()(()))()))())(()((()))())))),14,0
(())()(())()()(((())())()(()((())))()()(()())((()(())()))(((())((((())())(()))))))((((()))(())))()()((((()()()(())(()(()))())((()))(((((())))))(())((())))))()()()(()(())(())(((()((()())))((()()()()((()()))())(()())))))(())(())(()()((()((((()(()((()(())())((()(()(()()(()(()))())))))()(())))())))(((()(((()()())())((((((((())))()(())))))(((()(()()(((((((()))(()(()))(((()(()))))()))()(((())(()(()(())((())()()()((((((((((((((((()()()()()()()()()()()()()))))((((()))())))((((()))()))))))))))))))))))))))))))))))))),37,0
(()((((()())())()())(()()()))(((()((((((((((((((()()()()()()()()()()))(()())))))))())(())((((()()(()))()()((()(())))(()()(()))))()()())((()(()))))))))))((((())()))()((()()(()(()()(())())((((()(((())())(((())(()))()(((())(()(())(()))())(()()))))(((((((())())()()(((()())))))(((()))))((()()()(())(((())()))))))()())((((()((((()(())(()()()()())())))((())(()((())())())()()()))))))(()(()(()())))(((()())(()(())()))(()))(((()())))()(())())))(()())))(()())))()()))(())(()())()((((())((()))())))(())(())(()())(((())())),19,0
()(()()())()()()()()()()(())(()()()())(()())(())()(())()(()()()()())(()())()(()()()())()()(()())(()())(())(())(())(())(()()()()())()()(())()(())()(())()()(()()())()()(())(()())()(()()())()(())()()()(()())(())(())()()()()(())(())(()())(()()()())()()(())()(()()()()())()(()())()(()())()()()(()())(())()()(())()()(())()()()(())(()()()()()())()(()())(()())()(()()())(()()()()())()()(()())()()()()(())(()()())()()(())()(())(())()()(())()(()()())()(())(()()()()()()()())()()(()()())(())()(())(()())(()()()())()()()()(),2,0
()((((((((((((((()(((()(()(()))()((((())(())()(()()((()()))()())(()(()(()()((()((()(()))())()(((())()))))(())(()()())(((()()((((()()(())(((()(()(((()(())((())()()()))))()))))((((((((((()()()()()()()()()()()()()()()()()()()())(())())())(())(())))())((())))(()((())(())()(()()((((()()())))()((()))(()()())(()()()()))(((())()()(())()((()())(())(()))((())(())(())(())(())(())()())()))(())()())(()((()))()(())()))()()(()(()()())()))()))))()(()(()))()))())()))))(())((((((((((())()((()))))))))))))))))))))))))))))))))),41,0
(())()()((())(())()())((((((())((()((())(()()())(()()()()()()())))(())(()())))))))((()()()()(((((()))()()(())((())))))))()()(())()()(((((()((()()((()()()))))(((())(()())(()())())(()())(((()()()))((()()()))()(())()()))(())(())))(()()))(())(((())()()())))((())())((()))())((((((())(()(()()()(()(()()))((())(()()))))()(()((()()))))))())(())()()(()()(())))()(())(((((())((()(()((())()()()())())((()())(()(()()()()()()()()()()))()()()))(())))(((((()()()(()()()())(()()())(())(()))()))())(())))(()((((((()()))()))))))),10,0
((())()()(((())()(()()()))))())())((()())())))()(()()()))(())))()))(())))))(((((()()(()((()(()())()(()((())))((((()()()())(()))))((()((()))))())()((()()(()()(())((())()()(()((()())))(((((()(())())())(())(((((())))()(())))())()((()()((()()())(())(()))(())))()(())(())(()(((()))))))(()())((()))()()(()()())(()())()(()))))()))((()))()((())()))(((()((()())())))((((()())()()()()))(()(()))())())()(()()()()))))())((()(((()(()(())((((((())))((((()))))()()))())))(())()(((()()(())))))()((((()))(()()))((((((((()(((((()),-5,4
(()))(()))))())())(((((())()))(()()(((()))()())(()()(())())))())((()(()(()(((()))())))(()())()(((())())))(()(((((()))(())(()((((((()())()))()(((()((())))()())))())()(()))()())))(()(((((((((())()()()()((()))((()))())()))(()()((((()(())(((())((((())()()(((()))(()(())()((()(()))))(())))())())((())(()()))()())()()))(()(()()((())())))()()(())(()(()))())(((())((())()()(())))(())))(()(()(())))(())(()()()(()(())()()))))()))())))))((())))(()()())())((((((((()((((((((((())(((()())))))))()((())))((()()))(()((()))))()),-2,4
()(()(()))()(((())))((((((((((((((((((((((((((((((((((()))()))()()))))((()())(()())(()())))(())))()))(()(())((((()))()(()))))))()((()(()))(((()(()))()))()()(((())((((())))))()))((())))((((())))(((((()(()((())(())(((())()(()(((((()()()()())())()())()()())(())))())()()()(((((()((()()())()(()()()())))())()(()())())((((()()()())())))()()((()))()()())(()()(())))((()()()()()())()()))))()()(((())(()(((((()())()()(()(()(())())(()()()(()())(()))((())(()))()))()((()((())()))()(()((())))))))))))))))))))))))))))))))))),35,0
(())((()))()()()()((()(((()()(()()())(()()()()))()))()(((())))(()())))(())(()((()))((((()((())((()))))(()))))(()()))(())(())()((()))()((())((()())((((())()()))(())(((())()())()))())(()())((()((())((()(())(())())(()))))))()(()((((()))()(())))(((())))(()())((())()(((()()())))(())()(((())((()(((()))()((()()()()())(()))))(()))))()()(())()())()(()()(((())))()())((())(()))())()()()((())()(()((((())())))))(()(((((()(((())()))()(((()()())())))())(()(((()()(())()))((()))(()(()(()()))))))((((()()))))))()())(((()()))),10,0
()(((((())(()()()))(())((()(())()(()))(()))()))()())(()((()(()))(()()()))())))()())))((()())(((((()(())()))))()(((((((()))(()()()))()())(((((((()))()((()())))()))))))((((((()))(((())((())()()())))(()())))((((()()()((((((()()))(()((())(((()())))())))(())()()))())()())()()(()((()))(()(()((()()((()()(()()(())))))(())()(())))(()))())()())((((()(()())((()((()))(()))(()((((()(()))(()))))()))(())()))(()(())())))()))())))(())))(()((()()()((())()))))())()))()(()))()()))(((((()()()()(()))((()(()()((()((()))()()()(()(,-7,0
(((((((()))))()(()((())))()(())()(()))))()(()())(()()()()())()()()()()()()(()()(()(((((((((((((((((((((((((((((((((((((()()())(()())()(())())((())(()))()(())())((())(()))())))())))()())(()())()))(()())())(()())())((()))(((()(())((()))))((())(()((())((((((((((())(()))()((()())(()))((())))()(()()())()())(((())((()())()()())((())))(((()))()())(((()))))()))()()(())()((()())())))))()()((()())((()()(())())())()((()())())())())())())))()()())))())()()))()(())())())((())((()))))))))(((()())()))()()())(()))))))))))),40,0
((()()))()(())(())()()(()(()()(((()(()((()))))()())(())()())((()(((())(((()(()())(()()(()))()))((()(()((())))))))()((()))))(()()((((((((((()((()))())()(())(()(((()))()())(())(())(((()))()))))))(()()(())))((()))()((()())()))())))))()))()()()(()((((()))(()()(())()()))))()(()((()()()(())()(()()(()())(()())()())()))())()(((()()((())()()((()((())())((()((())(())((((((((((((((((()()()()())())))())()()((()))())(()))((()((((())()))()(()()()(()()()(()(())(()))())()(()()())(((()))(())((())(()))))))))))))))))))))))))),26,0
(()(((()(((())()((()()()()((()((()()()()())(()((())(()()(()((()))(()))))))))))())())((())()()))())()(()())))()(()()()))(()((((()()()))))))(()(((())(())()(()))((()(())()))()((((())(())((()()(()))()())))))()())((()))()())(())()(()))))()()()()(((())()())((()((()((())()))()(()(()(()())))()()))()(()()((()()())())((()(((((()())((()((())())((())((()())())(()(()())())))()()(()()))))))()))((()(((()((((()((((()((()()(()()(((()())((()()(()()((()))))()())))))))()(())((()))))()(())(())(()())))()((()))(()))))))())(())((),-18,0
()(())()()(((((((((((((((((((((((((((((((((((((((((((())())())))))(()(()))()((()))))))))()())((((())))(())())((())(((()))())((()(())())(())()))))(()(()()))))))(())(())))(()()((())(((()))(())))))((((())((())()))())(())())))()))))()))))(()))(((()())(()(((()()()(()())())((())()))(())(()(()))()(((()))()()((((()(((((())()()((((((((())(()()())()))()(((())())))()()()()(()()()))((((()))(((((()()()()())(((()((()((((((()()(())()()())()(())())))))()())(((()))))((()()()))()())()()((()))))))))))))))))))))))))))))))))))),44,0
())(()(())((()(())()()()())((((()())())()(()((()(()))(()(((())()(((()(((())()(())))(()()))))))))))))())()()((()()))(())))))())()))()))(())())())))()()()())())))(((((())())((()())()(()()(((((()(())()(()()()()()(()())))(((()(())))(()))()((()))((())))))()(())()()(())(()(()(()))()(()((((()))))((()()())(()))(())()()())(()()()((()))()()()(()(()(()))(()))))))((()()(()((())(()(())()(((()((())(()()(()(()()()()((())(()()())()())))))()((()())(())()((())()(((())))))())()())((()))()())()(()))()(((((())((((((())))))(())(,-1,-4
()()(()(()()))()()()()(()(()()(()()(((()(())((((((((((((((((((((((((((((((((((((((((((()()()()()()))()((())())(()))))(()))(()())())))()()(((())(()))()))()(((())()()))))())((()()()(())))((())()))()))((())))))())(((()()((()()()(()(((())))(((()((()))(())(()))(()(()))()))(((()()))()()))()))))())(()((()))())()))((()()(())())))(())()))()((())()()()())))))(()()())))((()())()))))))(((())(()(())(()())())()()()((()(())))))((()(((()()(((()(()((())()())())())((()(((()((()))(()()())(())((())))()()))))))))))))))))))))))),49,0
()(()((()))())(())()()(())()()()()()()()()()(())()()(())()()(())(())((()))()((())(())(()))(((()()()()(())())()())()())(()(()(()())))()((())(()))(((()))()(((()(()((((()(())((()))(()())())((()()))()))(())((())(())()((()))))((()((()())(())((()()()(()))(()))()()()()((((())()(())(())(((((((((((((((((((((((((((((((((()()()()()()))))))))))())))(()(()))((((()(()(())(()(()))(((()(())))())))(((()))))()((())(((())())(((()())))))))(((()(((())))()()((()))()))()())))((())()())))(((((((())))))))))))))))))))))))))))))))))),45,0
(()()(()()()()((((()())())()()((((()(()(((()))())))(((()(())))())(())()))(()()))())))()))))((()())))())(()((((()()))))())()((()))((()())((())))))()))()(((())))(()((()()(())))(((())()(()(()(()(((())((()))()))(()))()())()())((((((()(((((())())(()))())((()())(()))()))())()(())())(()()(()()))((((())(()()))()(((())()())()(())()))))()))()))()(((((()))((((())))(((()))())()((()(((()(())((()())()((())()()(())))(())((((((((())(())()()))()))()())))))()))(()(()))))(()()()(()()()((()()()))())(((((((((()))))))((()(()()(),-13,2
(()()(()))(()()())((((())())))()(((()()(()))(()((()()(())((())())())()())((())(((()()((())()(())(())(())())((()))((((()((())(((()))))((())))))))))))))(((()))()())()()(((((())(())((()))))())())()()(())()((())(()())())(())()((())(()))()()()(()())((((()))(()))()((((()))((((((((((((((((((((((((((((((()()())()())()())(((())(())(()))()((()()))())))((((()(()()()()())))(())())())())))))()))((()()(()())(()((((())())))))()((()())((()))()))))()(((()))))(()())()(((())(())(()))())()(()((()(()))()()())))))))))))))))))))),34,0
(()())((()()()()))(((((((((((((((((((((((((((((((((((((()())))(((()()()))))()))()((()()(()(()))(()()))))))()())))((())(((()(()))((()(()()()())))()))()))()((((())))((()(()((()))(())))))((()))())(()))))(((())()((())()()())))))(())((((()()(((())()))((((()))())))(((()))(()(((())(((()))()))()()()(()((())(()()))(((((())))(()())))((((())((()(()())))((()()((((()(())))(()((((()))(()(())())))()))))(()))(()()())(())(())())))()))(((()))(())())()()))))()(((())(())()((()()()((((())))())()))())))(())(()))))))))))))))))))),38,0
()(())(()(())((())(())())())()()()()()()()()((()))(())((((()(()))(())(())))(()()())())((()))()()()((()))()()()(())()()(())(())(((()(())))())()(((((()(()))(((()))()(()))))))(((()())())(()(()()(())(()())((()))()))()()(()))((((((()(()())()()(()()))(())(()())(()())))((()())))(())()))(()((((())(()))((()()()(()((()(()()()()())())))()(()((()(()((())()(())())(()()()))())()))()((((())()(((()())(()(((()(())))))())())))()((((((((((((((((((((((((((((((()()()())())((()))((()))(()()()()))))))))))))))))))))))))))))))))))),37,0
(()()))(()))))(((()))))((()))((()))((()(()(()())())()()((((((()((()((())()))()))()()((((()()))())))((()())()())))(()))))())((()(())())(()))((()(()))((((()(()((())(())(((()((())()()()))()(((()(()()(()))))((())((()))()))((()((())())())()())()()())()())((())()()()(())))(((())(())()(((())()))(((()))()))))))())()()())()))()())()((())))(()())))))((()()()))(())))))(()))((())(()((()(()())))(()())(((()((((())))(((())))))((((()()()()((())(((((()()(())))))((())(())))((()(()))(((()(((())(((()((())(((((())))()))()(()()),-2,2
())()()())))))))())(()()()))(()(((()))()())()()(())))))(()(((()))))))))(()((((())())))()(((())))))))))((((())()((()()(()(())))((())(((()))(()()()(()))(()()(())((((()((((((()((()))()((())))(((()))()))()))()())))()())())()))((()((())))(()(()))))))()((()))((()))()()()((())()((((())()))))(((()((()()(())())))(((())()((((())(()()(()))))((((())))()))()))(()()()))()(())()())(())))))))))(((()((()((())((()())))))))(()()((((())())()()())((()()()(())()())(()(((()(()(((((((())())()(((()())(((()))(()(())())((((((((()())),-1,-4
(()))()))(()()(()))(()))(())))))(()(()))((()((()(()()))(()()(((()))))))(((((())))(((()())))(((()((()())())))))))))((())(()()()))(((()))(()()((()))((())()()()(())(((()()(((())))))()()()(((())(((()(()()()(())()())))))((()))))())))(()()))((()))()))))()()()()(())))()(())((())))((((()))())()))()((((()))()())()(()((()()((((()(())((()))())(()(()(())())(())(())((()()())))()(()(())(((())()))())((()))()()()))((()((())()))())())(((()((())))()(())))()((((((())()((()())(((((())()(())()))))((()((()(())(())()(())(()()((((,-2,0
(()((())()(()))))((())(()()())()))))))(()()((())())()))))(((()())(()(())()()(((()(()(())((()()())())))()((())(()))((()((())((()))()((((((()((((((())(())())())(()))()))()))((())()(()(())((()((((()))()()))))()()()(()(()())))()()())(()))(())(()()(()))))(()))((((((()))))(()((((())))))()()))(())()(()))))(())(()))(()()((()(()())())((()(()))))(()))(())()))(()()(()())())()()())(()((()(()(())())((((((((((((((((((()(()))()())(((()())((()()(())()))))()(())(()))()(()))())))((((()((()))()))())))()()((()))()()))())()(((),-4,4
(((((((((((())())))()(()))())))()(())(()()()))(((())))(((()))(()())()))((()())()())(((())(()(()())))()()(()))))))())(((())()((()()()))(())))))()(()()(())()(((())()(()(((()()))())((((())()(()((()))())))(())))(())(())))()(()((()()())()((((()))(())(())()(()()(()(())))(()()((((()(()(())((()()(())()))))))(()(())))((())((()()()())))())))(((()(((()(()(((())))()()()())((()(()()(()()())))())()(((()(()()((()))))()(())))))(((()()()()(()((()())))()()((())))((()(())))))))())(())))(((())(((()(()(()(()()()(()))))())())((),-12,0
()()()(((()))((()()(()())()(())))(((()))))(((()))())()()((()()((())())(()))()(()(((()()((()((()()))))))()((())(()())))()(((((()()))((((((((((((()())))()))())(((((()()))())(())))()()))())))((()))(())))()))((()(()()))((((()()(((((((((((((((((((()()()()()()))(())))(())()((())()(()((()()))(())))()(()((()))()(()((())(()())()))())()()()))()))()()))()(((()((()((()()(((()())()(())())((()()()))()))))))(()()))()(()((((((()(())((())()())))((())((())()(()))())())))((()()())()())())(()))()(()))(()())(()))))))))))))))))),27,0
(()((()()(()((())(((()())()()())((((((((((((((((((((()()()())())()))(()())())()))))())()()))()()(())()(())())(()(((()((())((())((()(()(())())((())()(()()))()()(((((()()())()(())(()()())))()(((()()()())(()))))(()))))))(((()(())))(())()()))(()()()()))()(()))(()))))))()((()()()))()))((()((((()))))()((()(((()(((()()()()))((((())()()(()(()(()()(())))))))((()()))()())(((((())))(())(()()((((((((()(())))(()(()(())())(()))()(())(((()()()))(()(()()())(())(()()()()())(()()()())(()()))((()())()))))))))))))))))))))))))),27,0
())(((())())))()()()(()(())())()(()())())((((())))()())(((()))))(())((())(()())(((((()()((((())((())(()()((())((()()(()((()(()(((((())))()((())))()()())))())(((()()))))))((((((()(((((())(())()(()(())))))()((())()((()(((((())()))))))))()()(()(()((()))))))()(()))))()))())())((()()())())())()(()())())(()))))))(()(((()))(())(((()()))(()(((())((((()()()(()()))))((())(()))((()(((((()((()(((()())((((()))()()((()()(()()))))(()))())((())(())(()())()()(()))()))))()(()())))))()(()))()(()))))()()(())))(()(())((((())))(,-1,4
())())()))()(((()((((()))()))()))())())((()))())(((()((((())()))((()(()))()))((((((()(()()())))))))))((()))()(()(()(((()())))))(((()()()((((()))))()))())()(()((()))))(()())(((()(((((()))(())()(()))()(((()(()(())))(())(((())))(())))())()))))((())((((()))()()((())(())))()())((()))()(())())())((()((((()()())))()))((((()()())))(()((()())(())))(())())((()))()(()))(((()((())((((()()()))(())))()(()))(((((()))))(((()()(()())))()())))())()())(()()(((()())(((())(()(()())((((((()()(()())()(())))())((())((())()()((())),-1,4
(((((()()())(()(((()((((())()())))()))()((()()())()(()()()()((())())()((()(())())()())())(()(()())((())))())()())()((((((((()())()()))))(((()()()))()(())(())()((()()(())))))()))()(()()())(())()(()()()(()))(())))(())(((()()()(())))()((((()()()))))(()(()()))(())()()))(()(()(((())))(()((((())(())())((()()(())(()())))())(((()())(()())))(())())()(())()((())())))))))())())()()())(()())())))))())(())(((((())))()()))()))((((()())((())()())((()))())()))()())())()))())())()(())())(()(()()()()(()(())((((()(((((((((()),-14,-4
