sequence,stack_depth,count
(()())()()()()()(((()()(()))(())))(((()(((()))()))))()((((())))),7,0
(()()())()(()((())())())()((())((()(()))(()(()())))()()(()())()),5,0
()()()()()()((()())())((())((()()(()(()))))())()()(())()()(()()),6,0
()()()((()))((())((())))()((()())()()())()()((()))()()(())()()(),4,0
(()()(()(())()()(((()())(((())())((())()))()()()())())((())()))),8,0
((((()()((()))))))(()(()))()()()()()()()((())()(()))()((()))(()),7,0
(()())()()(())((()))()()()()(((((()(())()))())()(()))())()((())),7,0
()))))(()()()()())())()()))))()))()((())(()))))(())((())))(())((,-1,-12
(())())(((())((()))(()()()())(()))())))())())))())))((()((((()(),-2,-4
((()())()())())))()())(()()))))())()(())))()()((((()))(()(())))),-3,-10
(())(()()())()(((()(())(())))(()()))(()())(()((()))((((())())))),6,0
((()))(()((((())()((()(((()(()(()(((()))()(()(()))())))))))))))),15,0
(()()(())(())()))(()())((())(()(()()(()(()))(((())()()()(()(())),-3,4
()((()))()()(()()())(())(()()())((())((()(()()))))()(())(()(())),5,0
(((()(((((())(()()))()((()()(())((()()))((((()((())))))))))))))),15,0
()())()()(((()())))())))(()()(((((()))(((((()((())((())))(()()(),-1,6
((((()()(())())()())))(()))))()))(()())()((()))()())(((()()(())(,-6,-2
(()(((((())()))()((()())))))(())((())(((())(((((((()()(((((()))),-16,12
((((((((((()()))(((()))(())()))())()))())())(())((((((()()((()((,-12,12
())(())()()))()))()(()())()()()((()))))())(((((()()()))(()(((()),-1,-2
())()(((())))())())()(()()())(()))()()))()))())(()(((()(((())))),-1,-6
(()())(())()(((()())(((((())(())))(())(()))(()()(((()(())))))))),9,0
()((((()((((())())())()(())(())))((()(())))()())(()))()())())))),-9,-4
(())()(((((((()())))((()())()(())()()))(()(()))((()()((()))))))),8,0
()(()(())(()()()))()()((())())()()(())(((()(()(()))())(())))()(),6,0
((((()()))(()())()((()))()))()(())()))())))((())()(((()()))))(((,-5,-2
()(())((())()))))()(((()(()()(()(()))(()((((()()(((()()()((())(),-3,10
())(()((()(()())())((()()(((())(()()())))()((())))())((((())())(,-1,4
()()((()(()(())((())())(()((((())()())()()())(())()()))((()))))),9,0
(()((()())))(())()()))))(())))(()())(()))))))(((((((((()(()))))(,-4,-4
()(())((((())))(()())(((((((())(())((((()()(((())()))))))))))))),15,0
(())())()()(()((((()(()((()())())()))()())(((()())())((()())(()(,-2,6
((()())(()())(()(((()))()())(())))()(()())()(((((()))(()()())))),6,0
((()())()))(()))(()()()))())(((())))))))()((((())((()())(()(((((,-3,2
())((())(()(()(()((()()))))))(()((((((())))((()()(()((())((())(),-1,8
()(()()(((((())()())()()(()(((()()))()())()())))()(()))))((()((),-9,2
(())(())((()((()()()()))(()()(())(()())()()))()(()))())(()()(((),-5,2
()()(())()(()()()((()()()(((()((()()(()()())))(())))(())()())))),10,0
())))()())()()((((()())(((((((()((()))))))((())))(()(())))))(((),-1,0
(())))))((((()())))()(()())(()()()))))())()))((()(()))(((()(()((,-2,-2
((()(((())))))(((())))()(((()()()((())(()()())))(())()(((()))))),6,0
((())))((()()())))()(()())(()()(()((()))))(()()()((())(())())(((,-3,2
()((()()(()))(()()()))()()()()()()()(((()))(()()()(()(((())))))),7,0
()(()())((())(()(()()(()())()))()(())))))()(())(())))()()))(((((,-5,-2
()()(()(()))(()(()()))(((())(((()()))((((((()(()))())))(())))))),11,0
()())())()()))()()(((())()())(()())))))(((()()))(((()(()()()(()(,-1,0
()()(()()())()((()((()))(((()(()(()()(())((((())(()()))))))))))),12,0
((())((())())))((((()((()())((()()(())))()((()))()))()()()((())(,-4,4
()))(()()))()()())()))()()()(()))(((()()()())))()((()())()))))(),-1,-10
(()())()()((()()((())(((((())(()))))())()((()))()()((()()))))()),9,0
()(((((()()()))))())()()()()()()()(((()((()))())()))()()(()(())),6,0
()(((())()()()()(((((())(())()((()(())()))(()(()()))()()())))))),10,0
()(())()))))()((()))))()())))))((()()(())(())()((((())(((())())),-2,-6
(()((()(())(((()))))))((()))(()())()()(()()())()()()()(()((()))),7,0
(()(((())()())())((()((()(()()(())())()()))))()()())(()()(()())),8,0
()()(()(((((()()(()))((())(()()()()(((()(()))(()())(())))))))))),12,0
((()(((((()()(())(())))()(((((()((()((())(()(()(())))(()()((())),-17,14
((()))()()()()(()((((()(((()))())((((((((()(())()()))))))))))))),15,0
())())()(()))((()((())(()(()()(((())()())))()))())(()(()(((()))(,-1,2
()))(())))(())))))((()()))))()))((()(((((()()())()))(()())((()((,-1,-4
(())())((()((())))(()(()(((()))(((()))))()())((()(()))))))(())((,-2,0
()()))))((()((((())(((())(())(())()((())()))(((()))(())())((()((,-1,6
(((())()()(())(((()())(((()))((((())((()())()(()))()(()))))))))),11,0
(())()()(())()((((()))))()(()((()())())()())()((())())()(()())(),5,0
()))))))())))(((((()))((()()())))((()()()(())))())))((()()())))(,-1,-10
(()((())))((()()((((()))((()((())()()))))()()((())()(((()))))))),9,0
(()())))()))()))()))())()))(((()))())))()(((())())()((()(((())(),-2,-8
(())((()(((()))))(((()))))((()))(((())()(()()((((())())))))(())),8,0
(((())((()((())()((((()(((()((()(()(())(()))))(()))))()))()))()(,-17,6
())(())))))(()))))()((()())())((())()(((((()))((()()))))(()()()),-1,-6
(())((())())))(())())())(()(())))(()())()(()())(()))(())())((((),-3,-4
(((((()((()()())()()(((()((((()))))))))(()()))(((()()()()))))))),14,0
())(()(()((()))()()((()(()())((()((((((()(((())(()((()))()(()))(,-1,14
())(()))))(()((((((((()))()()((()((()))))(((()()())))(()((()())),-1,4
()((()(())(())(())))(())(())()(()((()(()(())()))()))(()()((()))),6,0
(()))())(()(((()()((((()()(()())))((()())())))(()(()))((((((()(),-2,8
()()))()()()())()(()))))(((()()(())((((()(()))()))((()())()(()((,-1,2
()()()()((()((()(()((()))((())))()()(()())((((((()((((()()))(((),-15,14
((()()))(((()((((())())))))())()(()())()()(())()(()(())()((()))),8,0
()()((())()(((())()())()()))(((((((((()(()((()))((()()))()(())(),-13,10
(()))())())(()(()()()(()()))(((())())((()((((()()((()())(())(()(,-2,8
()()((()())(((()()((())()(())(()))))))(((())))()()()()()()((())),7,0
()))(((((()))())(((((())))))()))))((()()))())(((()(())(((((()()(,-1,4
(())(((())())((((()()))))()())((())((()((())))((()())(())((((()(,-8,8
(()())((((())((()(()(()()((())(((())((()((()()(()))))))))))))))),16,0
(()())()()()())((()))))()()))))((()))((())(((((()))()))((())(((),-2,-2
(((()((()((())()(())((()))()(()()()(())(()(())()()((())))))))))),11,0
((()(()())()))(((()(()()))))()))))((((()())()))())()()))())))((),-5,-8
((()(())))(()(()))()(())()((()(()())(()(())))(((((()(())())))))),8,0
()(())()))))(((()))((((()(())())())))(())())(()(((())(()()(()((),-2,2
(((()(())())(())((()(((())()))((((((()((()(()(()))))))()))((()(),-15,8
((((())()())))((((()(())()())(()()()))())())((()()()()()())()()),6,0
())())())((()))()(((()))(()))))()(())))(()))()((((()))))(()(()(),-1,-6
(()(())()()(((()()())((())(()))(()())(((()(()))))(((((())))))))),9,0
((((()(()((())()(((()())))(((())))())(()())()))))()()()()((()))),10,0
()()(())()(()())(((()())))((()))()()()(((()()(((()(((()))))))))),10,0
()(()))))(()((())((())))((()((()(((()((()(()(())()((()))(((()()(,-2,12
()()((()())())()()()(()((((()((())))))((((()(())())())))()(()))),8,0
()(()()())((((((()(((())()))()((())))))(((((()((((())))))))))))),13,0
()()((((((()(()))((()()(()()))((()()())))())(((()()(())))()))))),9,0
(()(())((()()((()(()()))())())))(())()()()()(()()())(())()(()()),7,0
(())()))(()())(()()()))))))())()())(()(((()(()))((()))(())))(((),-2,-6
()((()()((()(()(((())((())()))))((())))()))())(()()((()(())()))),10,0
())())))()((()))()))(())))()())))((((())(((()(((())))(((()((()((,-1,2
()(((()))(()))()((())(()())(()))()((())()())(())()((((((())))))),7,0
()((()(()()())((())))())()()((()))()((())((((()(()())(())()))))),7,0
(()((())(())(()())))()()(())()()()()()(()((())(()((((()()))))))),8,0
((())((())((((()(()((()(()()()))))))))()()))()()()(((()()))()()),11,0
()(())()()()()((((((()))((())))()()))(((((()))()())()()))()())(),7,0
()()(())))))()))())((())))())((()())(())))()())())()()()((())()),-2,-12
()()()((()(((((()((())())))((((((()()()()))()(()(()(()()((()((((,-18,18
()((()()())((((((((((())()()))()))))(()(())(()((()))))()()))())),12,0
())))))()))()()((()))((((()()((()(()())()))))(()(((((()()))))))),-1,-6
(())(()(()((((()(((()(()()()()))))((()()((()()()))()(()))))))))),11,0
()()()(()(()))((()(()(()))())()((()()(())))()()(()()))()((()())),5,0
(()(()(())()((()()(((((((()((())(())))(())()))())())()(()))))))),14,0
((())))))))())()))()()()(((((())())(((()()(()((((())()))())()))(,-3,-2
()()((())(()((((()(()()))))(())))((()((()()(())(())())(()))()))),8,0
())()))))((((((()(())))(()))((())))(()))(()))(())))((()))()(()((,-1,-4
(())(((((()((())(((())))(())(())()(())(()()(((()(())))((())))()(,-12,8
(()))))((()())))(((((()(()()))())((())(())()))()(((()))))()))))(,-2,-6
()()(((()())()((()(()))))()((())()((()()()()))))()))))()))())()(,-6,-6
()(()())()()((())(()))()(()())()(())()()()((()()()()(()())))(()),4,0
()((((()()))))()(((())(()((()))())()))()()(())()(())()()((())()),6,0
((()()(())(())()()))((()()()()((()())())((()(()))(()(((()))))))),8,0
((((()((())(()())())((((()()(((()))()((((())())()(())))))))))))),14,0
()(()(((()()((()(()()))())))()()()(((((())()((())()()()))))(())(,-9,4
()()(()())()())(())(()()(()()(()((()))()))())))()))()()()()(((((,-2,0
(()((()(()()((())))()(()(()())()(())((()))(())())()))(()))))())),-7,-4
((())()()(((()))()()))()(((()()(()(()((((((())))(()))))()()))))),12,0
(()((())))())()((((()(()(()((()))))()()((()))))((((())()(()((((),-4,8
((()))()()((((())))((()))(()((((((()((())(((()(()()))))))))))))),14,0
((((()()))))())))))())))())((()))))()(()))))()()())()()))())(()),-5,-18
(((())()()()((()))((())(()()))))()()))((()))))(((()(())())())((),-5,-2
())())(())()(()(()()((())((()))(()())))()(())(()())((()(()(()((),-1,4
((())()((()()))))((()))(((((((()(())(()()((()(()()())((())))))((,-4,8
((()())(()(())())()()()())))(())((()())())())(())))(())())(()()),-4,-6
()(()())()((()((())))(((()(())())()(())())(((()))()()(()(()))))),6,0
((()(()((()))()()()(()(())()())()())(((()(()(())())())))))()()(),8,0
((()()())())()(()())()(())()(())()(((()((()))()()(()()()())()))),6,0
((((())())((((())))))()((()((()(()())((()))()()))))(()))()()()(),8,0
()((())()()())()(())((((())()()((()((())(()))()))(((()()))())))),8,0
((((((())))(((()()(()()))(()(())(())((()((())((()(())))))))))))),13,0
()()()((())((())()()()))((()()((((())())()()))))())(()))()()(()),-7,-2
()(((()))()())()((())((((((())((())((()(((()(((()))))))))))))))),16,0
())(((())())(())))(()()()))))(())(()))(()((())(()))(()()((()))(),-1,-4
(())()(()((())()((((()()((())(()(()()))(()))()()())()())())))()),10,0
(())()(()((((()())(())((())((())()(()))((())())()))()((()()))))),8,0
(()())()((()((()))())())())()((())))(()))())()(()))(()()))()))((,-5,-6
()))()()()(()((()(()(((()(((((((())(()(()(())))))))))((((()))))),-1,4
()(())((())(()(()()())()))((())()()(((()(()())())((())((())))))),7,0
((((()(()(()(((((()))())()(())(()(()(())())(()(()(()))(()))())((,-13,10
((()))((()()))))())()))))((()())(()(())())(())))(())((((()())(((,-3,-2
()()(()()(())())()()()()(())()()()(())((()))((((()(()((()))))))),8,0
(()(((())(()(()()())(()()((()((((()(())))))))(()(()()(())))))))),13,0
(()(())(())()))(())()((()((())()())(()))))()(())()))((()(()()()),-3,-2
(())(((()())(((())(()(()()()(())(())))((())))()(()()(((()))))))),8,0
(())()((()))()()()))()()())()))))((()))((()))))()))())))(()(()(),-3,-12
())((())(())(((((()))))))()()))()())))((()(((()())))))))()()()(),-1,-8
()(()))))(()(())()()())()((((())())))()()))))((()()))((((()))((),-2,-4
(()()())(())(())(((((())(())()())(((())(()(()(()()()()())))))))),9,0
()()(()(()))(((()()())))()()(((((()()()()()))(((())()(()())))))),7,0
()()())()(()))(()((()((()()(((())((((())))))(()))(()))())))()))(,-1,-2
()))()))()((())((((())((()(((()(()())())))((()((()))(((())()((((,-1,10
()()()(((()))())(())()()()()()(()())(())()(())()(()(()(()(())))),5,0
()))))()()(()()())((((((())(((()()((()(()((()(()(((((((())())((),-1,16
()()())(()(())()()(()(())()((((((()))()(()))()))()(())(()((((()(,-1,8
()()(())(((()(())))()(((()()(()((((()))))(())())())()((()()))))),10,0
())(()())))()(()())))(()()(()((()(())((((()))())((((()()())))()(,-1,2
(())))())(((()))()()())))(()())()(()()())))(())(((()))()())((((),-2,-4
(()))))())))()))()))()()((()())()))(()())()(()())(()()))(((()))),-2,-12
(()))())())()(()()(())())(((()()))(()(((()()())(()())(()(()()()),-2,2
()()()()()()(()()((((()()()((()()()(()(((()))))()))))())))()(()),12,0
(((()())())(((())(((()()))()()(()()())(((((())((((())))))))))))),13,0
(())((((()(()))()()((()())((((()(()(()())))((()()))())())((()()),-11,6
(((())))(())(())()(((()())))((()))(((()())(())())((())))()((())),4,0
()(())(())()(((()()(()(())(((()()(())))))((())))(())()(())()))(),9,0
((())()))))))()(()(())))())(()((((()()())((())(()(()(()))))())(),-3,-4
()))()((((()())())))))))))()()))((()(()())()())(((())(((()())))),-1,-8
())())))(())(((((()()((((()(()())()((()((()))()))()(()())())())(,-1,4
()(()(((((()())(()))())))()(()()))()()(())()()(()())(())()()()(),7,0
(()()(()()(((()()()))())((()()))))()()((()()))()((())()((()))()),6,0
()()()()(()(((()((())))()((())()((()((()))))()(((())(()()))))))),9,0
()()()((())())(())()()(())()(())()(((((((()()()()(()(()))))))))),10,0
())))((()))))()))()((())))(()(((())()())()())))))(()())())))())(,-1,-14
((())))))()))(()()()((()(()(()()())((((()()()))()))(()()))((())),-3,-2
()(())(()(()))))))()))))()(()()(()(((((()((((())()))))))))()(()),-3,-6
(()()())((()))(())((()()(()())()(())()(()))(((()(())))))(((()((),-6,4
((()(()()()(()()()()))(()))((((((())())))(((()()))(()())(((((()),-10,8
(((()(((((((())))))())())()(((())()((()()))(())(()()))()))()(((),-11,4
()()))(()()((()(((()()())(()()(())())(((((((((()))(()))()))(()(),-1,8
())(())()((()))))(()(((()()())(()))))()((()))())))()()())()()((),-1,-6
(()(((()))())))))))(()())(()))(((())()))(((((())))()(()(())))(((,-5,-2
((()(()))((()())(((()(((()())()()()(()(()))()()(())())(()()((()(,-10,10
(()())()((((()((())))))((((()))((((()((((()))())(((()))))))))))),12,0
(()(())))(()))))())()))(()((())())())))()((((()()))((()))(((())),-3,-6
())))((()))()))()((((()()(()))))))((()(((()))))())()()())))((((),-1,-6
(())()((()()()))))()(()()())))))))(()()(())()(()())(())()()((()),-3,-6
((()))()((()))()(()())()((())())()(())()()()(()()()()(()))()()(),3,0
((())(()())())()(()(()((()(((()))))(()))(())()()))()(((()()()))),8,0
())))))))((()((())(())())())))()((((((((((((()(()())))))))()(((),-1,0
(((((((())((())))((((((((()(((())()()())((()())()))))))))))))))),17,0
(((()(())(((()()))(())))))((((()()()(()()))))(()))((((()))()))(),7,0
()()((((()())(((())((((()())()())))(())()()))(()))()))(()((()))),10,0
()(()((())(()()()())()(())()(()((()(()))((((((())()()()()())(()),-11,8
()((())())))))())))))()(((()(())()(())))(((()()))))((()(()()((((,-3,-2
(())()()(((((()))))()())(((()((()()())((()((((((())))()))))))))),13,0
(((())))())(()(())))()())))((((((()()()()))(())(())(((())(())((),-4,2
()()()()((())((()())(())(((((()()((()))))))))((()(((((())))))))),10,0
(()()))(((())))()((()((((((()()))((()))(((())()())((()()()))))((,-2,6
()(())()(()())(((((())()))()())()(((((()))())(())))())(())((())),7,0
(()(()((((()(()))(((((())()()))())()(((())))((())(((()))(()))(((,-11,10
()(())(()((()())())())((()))(()((()()(()))()(()((())()()()))())),6,0
((()((((())))()()())(()()))()(()))((()()()((()))))(()()())(())(),7,0
()((()))()(())((((()))(()((((((()()()()))((()()()())(()))))))))),10,0
()()()(())()()(()())(())()(())()(((()())))(())()(()()())(()())(),4,0
((()()()())((())()((())(())())()())(()())((()()))(()(())))(())(),5,0
()()()((()))()()()()()(()(())()())(()())((((()(()()(()()())))))),7,0
(()(())((())(()))))((()(())())()))()((((((())()()))))()))))))))(,-4,-8
()()()((()()()))(()())()(())()()()()((())((())))()()()(((()()))),4,0
()()()()((())((())(((((()()((()()((((((()(((())))))))))))))))))),19,0
())(()(())(((()(()(())(())(()))()(())())))()(()(((((())())())((),-1,4
(()((((()((())((()()))(()())(()))(())))(((()()((()(()())))()))(),-10,4
()()()(())()((()())(()()()((()))))()(())()(())()()(((()))())(()),5,0
(()())()()(())()()((((((())(()(((()())(()))(())))())())()()()))),10,0
(())()(())()((())())(()())((()()(())))((())()(((((()())()()))))),7,0
()()(())(())()()(())((((()()())((()((())((()(())()))((())))))))),10,0
()(())()((()()()((())()))((()))(((((()))))()((((())()(())()))))),7,0
()(())))))(((((()())(()))(()((()(()())())))((()))())((())(((())(,-2,2
((()(()(()))(((()))(())))()(()((()))(()()(())(())(()(()(()))())),-7,2
()(())()(())()()(()()((((())())))())(()(((()()()()()()))()(()))),6,0
(())))((((()(()(()))))))(()((((())(((((()())))(())))())((((()))),-2,2
()(())())())()((()))))(())()))(()())(()()())())(())((())))((())(,-2,-6
())((())((((())(())))())()()(()())()))))()(((()()())()((((()()(),-1,2
(())()()(()())(()(()))()))())(((((()(())(()()(())())))()()())(((,-3,2
(()(()()())))(()()((()()(((()())()))()()))))))(()()()))((()()))(,-3,-4
()))())(((())(()((())())(()()))()())()()(((((()()))))(())())((((,-1,2
()(())()(())(())(()(()()(((((()()((((()(((()((())))))))))))))))),17,0
((()))))()()()())((())((()()(()(()((()(((()())))((())))))))())((,-3,0
(((((()()()(())()())()())()((())()((((((((((()((()())(())((()()(,-18,18
(()()(((()((())())(()))()((()((()(())()(()()(()()(()(())))((())(,-12,10
((((())(()))())((((((((((((((()(()((()()())(())))))))))))))))))),19,0
(())(()()()())()((()((()(((())(()))))))()())((()))()((()))((())),8,0
((()())()()()))(())()(()())()))))())((((((()()(())())))((()(())(,-3,0
(()()((((()()())(())(((()()(()()((()))((())()(()())(()(((((()((),-17,16
(()))())((()))(((())(())(())()))()((()()))()))(())))(())(()))()),-2,-8
((())(((((())))())((()(())(((((((())()(())((((()())))))))))))))),15,0
(()()(())(()))(()()(((())()))()(()())(()()()()))(()(((((())))))),7,0
(())()((((()(()()()(()))(((()))(())(((((()))()())((())())))))))),11,0
()((()))))()(())))(()())(()(()))())(()))))(()((())()()))()))(()),-3,-10
()((()((((((()())))(()())())))(()((()(()))))((((((()()((())(())),-11,8
(())(((()())(((())))))))))))()))))((()))(()()(()())(((((()))(()(,-6,-4
()((((((((((((())()))))(())((()((()()))()())()))))))))()(()(())),13,0
((((()(())))(()())))()((()(()))()(())))(((()())()())(((())((((((,-6,8
(()())))(((()))))()))())())(())()(())())))()))()))()()()()()())),-2,-16
()(())()(())((()))()()(((()()(()))))(())((())(()((())())((())))),5,0
()()(())(((()(())))(())())()()()()(()()(((())())))((()(()(())))),5,0
((()()(())())()((((((((((()(())(((((()())()())()))()(())()(((()(,-17,16
((()))()((()()((())()())()))()(())))())))()))((((()))(())()))()(,-5,-6
()(())((()())(((())())()()()((()()()()((()()())()(())(()())))))),7,0
()))))))))))()())(((((()())())))()())))))((()(()())))))))(())(((,-1,-16
(())()(((((()(()())())()))((()())((((()()()()((())(()()))))))))),10,0
(((((()))))()()()(()))))))(()))())(((())(((((()())((()))))((((((,-6,4
()(())()(())()()((()))(()())(())()()()(((())()))(()((((()()))))),6,0
()))((())))(()(()))(()()((()()))(()((())(()((()(((((()()))((()((,-1,10
())())())(()))))(())()())()((()))()()))())))))())(((((()())))))),-1,-16
((()()()))()()((()(()((())(()()()(()))(())(()(((()()())()))))))),9,0
()))(((())))))(())((()(((()((()(())(((()())()(((((()(())(())())),-1,8
((()())()))))())()(()()()())))))(()()(()())()()()))()()()()))((),-3,-10
()))))()))))))()(()(())(((((()())((()())()(())))((((()))()))(((),-1,-4
