sequence,stack_depth,count
())())))))))))((())((()())(())()())))))()(())()(((()))))((()))((()(()(()))(()))))((()))((()())())))))(()(())))((()()()()()))(()())()((()))()))(()()))(()(()))))(())()))(()()))(((()))((()))(())(()()((())))(())(())((((((((()((()()(((()()(()(()((()))(()()(())))()))()))))((())((())()))())((())))(())()(())))))()())()(((()))(((())()()))((()((())(((()(())))((())(())())))()())))))))(()()(()))())())(())))))))()))()))()))))((((())())((()))()()()()()()))(()(())())))(()()()()())))())(((())()(((()(())())()())(())())(((((,-1,-44
(((()((()()((()((()))))())())((((()))()((())()()(()()(())(((((())(((((()(((((()()(()))((())))()))()))((((((())((())(()()(()(()()())())))((()()()())(()))))))(((()))())((()()((((()(()((())(((((()())))))((()()()(()))(((())()((()()()()()())))))(((()())()))(()())((()))()()())))())()((((()()(())))())()((())))))))()((()()()(((((()()((((((()))()(()))((()(()()())))(()())())()(()()())((((()()()()()()()()()()()()()())(())(()()()())(())())))(()))()))))()(()()))(())()(())((()()()(((()()((())(())))))))))))))))))))))))))),30,0
(((((()))()(()((()()((()())))(())))()())()))((()(()()))())()(((((((()(())((()))((())()(()(((()(()))(()())(((()))((()()()(())()))))(((())()())(()()(()())()(()))()(())(()((()()())()((((((())(())())(())()()))))()))(((((((((((()()))((())))())((()(()()()(((((()()))()))()((((())))()))(((((()))))))(())()))))()()(()((((()())()))(())))((((((((()()(()(()(((((((()()()()()()()()()()()()()()()))())()(((()()())()())()(())()((()()))))(((()()())((())(()()())())(())((())(())())(()))((())((()))))))))))))))))))))))))))))))))),34,0
(()()())((())))()()))))))(()()(())))()))()()))())))()))()()((((())()))()()())(()((((())((())(((()((()(())())(()(((()))(()()(()((()))()(())))(()))(()((((((()()())()()))()()))()())(())))()()))())))(()()(())()()()))()))(())(()))(())(())))))()))()((()())()())((()(()()))()()()(((((())((())(())())(()((()())())()))()(()())())())()())()())()))((()())))((()((((())))(())()()))))))(()()))))))((((()(((()()))))())()()))((())()(((()(()))(()(()()(())())()())())))()())(())()))()))))))(())))((()()))(()))()((()())())())))(((,-3,-46
()()(()()()(())(((()((()(()()((()(()((())))()((()())(((((()()))(()))()(())()((())())(((()(()())()((())())(())((()))((()(((()())()))((()((()()(()())(((())(((((()))((()(((((()()(((())))))()()(()())()()))(())()((())(())))))(()(()(()(((()((()()(()()(())()(()())()())())(()(())())(((())(()(()(()((()())(())))(())(((((()))(((()())(())()))(())(()(())()())()()()(((())(())()(()))())(((()())()))))())(((())))())(((()((())(()))))(()(((((((())(((((()))))(())()(((((()))))))))(()(())((()()())()((((()(((())()()())))())()(()),-52,46
(())()(())(()()(()()(()())(())((())())(()(((()))(())(()))()(())(()())((()(()((()))))((())()))())))(()()(()())(((()())())(()(())))(())(()())()(())(())(())()(()))())())(()((()((()()))()(((())())((()))()(()()((()(()()())((()))(())(())()(()))()((()(()()()))(()))((()()((((())()(((()()((()(((()()((())((((((((()()))())))((())(()()()(())()((()())((()(((((()))(())))(()()(()()()))))()(()))())))((((((())(())())((()(()())(()())(()()((()(())))()(()))()())((())()(()((()()(()()()(((((()(())()()))))()((()(()()((())(((()()(,-9,40
()())))())()()))())))()))((()((()()())))))()(())))()()))))()(()((())))()())))(())())())(((((()()))())(()))()()((()()))))(()(()())))))(())()(()((()(((((())(()()()((((()((())()())))(()()((((()()()))())))()))))))()()))))()(())())()))()()(())())())(()(())()(()())()(()()())()()()(((((())(((()))))))))))((((((((((()(()())(((()))((((()(())()())(((((())()))))))()())))))))((()(()()))()())))())))()(()))((()(()))()())))())((()))())()))(((()))((()(()))()())))()(()()))))))()()))((())(((()()((()())((())())()()))))((()(((),-1,-44
()(()()((())((()(((())(()())(()))()()())))(())())(((())(())(()())))(()(()(((()(())((()())))(()(())(((()()))()()())))(())()()()))(())())((())()()()())))()()()(()()()))))))))((())(()))(((()())((())((()(()))(())(()))(())())()((())()(()(())))(()()()))))()))())(()))))(()()(((()(())(()((()(()))(()))))))))(()(()((()())()())())()(((())()))()()))))))(()()()))()(()()(()())))(())()()(())))))()()()))(()()()(())))(())(())))))()()(()(((()(()))()((()))())(())))(((()())())))))))())())(())()()())))()))(())(()((()()(((())()),-10,-42
(())(()(()()))((()))(())(())(())()()()((()))(((())(())(()()))(()))()(((())(((()()(()((((()())(())()()()))))((()((()))())(())))))(())))()((((((((((()())())()()((()))((()))((()())())((())(()()()()))))((((()()))((()())(()())(()))))(((()(()())()))(()()))()((((()()))))()(((()())((()()())))())()()))))((())(((())()))()((((((()()(()())())((())())((()()()))(()())(()())())))(())())(()())()))))()()((((()()(((())(()())))()()()))))()(()()())()(())()((())(()))(())()(((((((())(()))((((()()(())(()()()()())()))((()))))))))),11,0
(())(((((()))()()())(())())(()()()(())(()))))(())(((((()))(()()(((((((((()))(((((()()))())(()()(()((())(()(()()())(()()(()(((((()()(())(((()())(()()(()()())(()())((()))))(())(()((())((((()())(((()(()((()()(())((())))))()(())(())(()((())(()(()()()(())(())(())(()()()()()()((()())())()(((())()((())())((()(((()()()))()(())(((()((())(())()()()))()())))(((((()))())())((()((())())())()((())()(((((()))(())((())()())((((((((())(()(())(((((((()((()()((()())())()()((((()))))()((()))()((()(())))())))((()))())(())()()(),-6,60
()()()())))((((((((()()(()))()((((()))(()())))(()()(())())(()))(()())((())(()(((()(()()))(((())())))()(((()((((())))()()(((())))))(((()))()))(((((((((()((()(((()))))(()())()())()))))))()(()(((()()()()))))))()())(()(()((())()()())()(()((()()()))((((()(()()()()))))(()())(()(((((((((())(()())((()))(()()(()()((()(()()()(((())()()))(((()())())(()())((((((())())((()(((())(()(((())((())((())()())()()()()(((((()))(()(()(())()()()())((()(()(())))(()((()(()(()())()))(()()()(()))())()((()((()))())()()))))()((((((()))),-1,44
(()())(((((((((((((((((((((((((((((((()()(()))(()(())))))(()())()((((()()()(()()())())))(()))()(())((()())())(()((((())(()())(()()()()()))))(()((())))((()((())(())()(())(())))(())))(())()()())(())(((()((()()))())())))))))((()(((()(()((()()(())(((())(()()()()())()()))))))()(()())()))))))))())()()))()))())())())())()()(())()(()()))(((()(()(()))()()())())(()()(()()))()())))()))()(()())(())()()()(((())(((((()(()(()()((()))()))(()))()(()())(()(()()((()()()()()(())()()(()(()(()))((((())(()(()))()))))))))))))))))),33,0
()()()()()((()()))((()(((((()()(()))))))(())(()()())))()(())()()()()((((()(())())))(()()(()(())()(())(((()((((())))(((()))(()(()())(())(())()(()()())(())))(())()))(()()))(((()(((())(()()))))))))(())))()()((()(((((()((()(())())()())(()()))))))(())))()(())()(((()(()())))(()))((((()(()(((())((())())())()(()(((()()))(()()(())))))(()(())()()(()(()()()((()()()()()()())()()))()(()())(()())())(((()()))()))()()()(()((((()()()())())())()))((())))(()()))()()))(())())()(()(()))()()()((((((())()()()))))()(()()()))((())),11,0
((())))(()())())())))()(()(())())()())))))())(((()())()))))))))))(()(()()(()))))(()))((()(()())))()))()(()())())(((()()(((((()))))))()())())(()(())(()()(()()(())((()))())))))()(()())()())))())))))(()))(()((())((()))(()((((())()))(()(()()))))))()))))))((())()(()())()))()))))()))((()(()(())()(()(()((((((()()(((()(()())(((((()(()))(((())((()))))))())())))(())))))))(()()))())(()())()((())(()()))))(((()))()))))())(())())()))))))))()))))(())((())(()))))(()())(()))(())(()()(()((()))()()((())((((()(((()))()(()()))),-3,-60
())())())()(())())()()))((())(()())))))))(()((())(()())((())())(())())()(()))(())()())()))((()((((())()))(()()((()(())(()))))())()(((()))))()))(())())))))()())))())))(()()(())()))())))((()()))(()(())())))(())(((()()()))()((()()((()))()((())(()))()(()))((())())(()()())()())(())(())()))()((())())))()()))())()))))(())()))())(()))(((()(())(()))()))(())))((()(())(())())(()(())))))()(()())(()()()))(()(())))((())(())()()(())((())()(()(()()))()()(()())(())((()))())()()))((((())))((())()))()()())()((((())(()()())))),-1,-54
(()()(())))()))()()((((())()()()(()))())))))))))(())(()())())())()))))(())(())()()((()())()()())()))()(()(()))(((()))))(())())))())())())()))()))((()(()(((())))((()())))))))))(()())))(())()))))()())(()())())(((()()())((())))))((((())(())(()()(())))))))()()))()))))))()()))(()())()((())))())())()))()()))()(()(((())()()(((()))(())()()()((())))))()()()))()(()()()()))(()))()(()(())((()))(()()())((()())))()))(()((()()(())))))))(()()(((())(()((()()(()))()))()()(()(())))()(())())(((()()()))(()))((()))(((((((()())(),-3,-62
((()(())())((()())))(()()()(()((()())(((((((()))()(((())()(()))(()(())(()()(()()()))))())))())()()()()()))(()))())()(()()()()))(())((((((()()())(((()(((()()(()()(())(()((())()()()()(()(((()()(((((())()()()))((((()()))(())(()((((())))())((()())))()(()())))()(()((((()(())()(()()()))((())(()(()))(()()())))((())()(()))()))))((((()))()((((()()()()()((((((()(()(()(()(((())()(((())()))()())(())))()))()(()(()()))())))()((((()()(())))))((()))))((()(((()((((()())(()(())((()(()((()))))((()()(()((((())((())())(())((()(,-13,44
()())(()((())()()(()))(()))(()(()((()(())))())(()()()))))))()())))(((())()))())))))()(((()()((()(()((()))))((())(()))(()))()())())(())(()())((()))())))))))(())))))((()(())((())((())((()))())))))(())())())(()()()))()(((())((()()(())))))(()(()()))))())()))((()(((())))))())()))())))()())(((()((((())(((()()())))(()))(((())((((()((((())))(((()()(((()()()(())()))((((()())()())))((())()(()())())))(()((()()()))()()(((()()))()((((()(()(((()))()))))))))(()()())()()())()))))()(())()(())())))(()(()()))(())))())))()())),-1,-40
(())()()((((())((((())))()())(((()(((((()(())((((()((()(()((()()(()())(()()()(())))))())))()(()))()())(()(((())())((())(()())(()(())))(())))))((()()()())))())()(((()(()))(()))(())))()))()))))(())(())))()(()()()())((())))(()((()(()()())((()((((())())())())))()(()(()())((())()(()())))(()(((((())(())()()()(()))((((((()(())((()))))(()))((((()(()()())((((())(()(()((()))()()()(((((()())((()))))(()(())))((())())((((((())()((()(((((())(()())(()((((()(((((((()))()((((()(((())((()()((((()))()))()())()))(()))))()(((((,-23,46
()()(((())(()(((()())))()(((()(()(()(()())()())()())()())())))((()))())()(((())()()))()())()()(()(()))((())(()()))()()()()(()(((()((())((()((())(())((()(()(()())(())((()))()()))((()(()()(((((()()()()()()()()())()()(())()()()(()))((())())()(()()))())))))()())()(()(()))(()((((()()((((()))((()())()))(())))(((((()()())(()()))()())))()(()))((())())(())()()))))))())(()))((()()(()()))(()()))(()(((((()())()()))((()))(((()(()))))(())))))()()))(((())()))()()((())())()()()(((()((())(()(()(())))((())(())()()(())()))))),18,0
()()((())(()))()()()()(((())())()(((((()())()()(()))))((((()()()())()()(()))(()))))()()(()(((()(())(())())(()(()()()()()()))((())))())()())()()(()))()()((()()))()()(()())(()((((()(()())))))(())()())()()(())(()()()(())()((())))()()(()((())((((()()))(())()())(((()()())()()())(()())))()()))((((((()()))()(()))))((((())((()()())()(()()())(())(())()())()()((()))(()))((()(()())()()()))((()(()))()((()))((()))(()())))()))()()()()()((()))()((()(())))()((())()())()()(()((()()()(()))))(((()((()(()())(())))())())()(())),7,0
((((()()(())((()))))))()()(()()()()(()()))()(()())(()((()()())()()())(((())(((()()()))(())(())(()((()))))))(()(()))())()((((())(()(()()((()())(()())((())())()))()))()))()((((()(()(()))))((()()))())()())()(()(()(()))())(())()((())(()))()()(()())(((()(()()))(())))()()(())()()(()()()()())()()(())(())()()()()()()()()()()(()())(())((()((()))()))((()((((((())())())))()()())((()))())()())()()()(())(())(()()())(()(()(())()))(())((()()()))(((((())()()))()))()((()(()))()(((()(()))))(()(((())())())))((()((()())(())))),9,0
(())())(((()(()((((((()(()))(())(()))())))(())))()))))()())()))(()(((()(()))())()))))))))(()()((()()))()))))()()())())()()))()))((())))()()))())))()))))()((())))()))()()(((((())(())())))(((())))((()((())(())))(()))(()(((()()))(()(()(())))()(())(((()(()())))()((()()()())()))(((()))(()((()()))(()()((())()())((()()(())))))((())())))))()())))(())()()()))))()()))))))))))(((())(()))(()((()()(((((()()((((())))))())(()(((((()((((()(()())()))()))()))()((()()()))())))(()()(()))(())))()(()()))())((())))(((()(())(())(),-2,-44
(((())()()((()((((())))(()))))(((())(((())))))())(((()))))()()((((()((()))(()))()()(())))()))())((())))))()))(((()()(((()(())(((())())(())(((((((())()((())(()))())))()))()((())(())((()))())))(())()((((()((((()))(())(((()())())()))(((()(((())())))))((((()())(((((((()))(()()((())))())()()()(()))))((((()(())())))((()((())(((())()(()))((((((((((()((())()()()((()()(())(()())())())()(()(())(())())()(()())(()))()(((((())(()(((((()()())((((((()()))(()())()((()(((()(()()())))()()))))((((())())(()))()()(((()(((()()((,-9,44
()()(())()()(()((())()))(())(())()(((((((()())))()()()))()()(()()()))()())(())()()((()((()((()()(()())())((()()()((()))))(()((()((()(())(((((()()((((()(()((()(()(()))())(((()()))()()())()((()())())(())(())(()))()()())(()))()(()()()))()(((((((((((((((()()()()()()()()()()()())))())((((()))()))(()()(()((())))))())))((()))))())))((()(())(()(())()((()())((())))()())(((((())()))(())()))()(((()))()((((()(())(())())())(()()))((())())(()((()()())))((()()))()))())())))((()()((()))((()(()()(()()))))))))))))))))))))))),33,0
())())))))()())((((((()((()()))))())))))()((((()((()())(()((()))()(((((((((()((()))(()(((()())()())()(((()()((()(((()))))()))())(()))(())((((((()())))(((()(())((((()()(())(()(()))()((((()))))()((()((((())((()()))())))())))()(())(())()()((((()))(())(()(((((((())))(()(())()((())()(())(()((()))(())))))((()))((((()((())(())()(()())(())))))()((((())))()()))((()()(())())((()))))())(()()()))()(()())(()(((((()()()()()(((()(()((((((((())(()((())(()(()(((()())()((((((((()())())(()))()())()()(()(())))))))(()())((()(((,-1,48
(((()))(())(()())()()((((())))))(((()()))((((((()())(((()))()(()()(()))(())()())((((((())))(()))((()())(((())()))())()(()((()()))())((((((()((())))(((()(()))(()))()(())()((()))))(()(())))(((()))()(()((((()()()())()))()((((()())(()))(())()(())(((((()())()())()(())(())()()(()(((()()(((()(())()()((((()()))))(())(((((()()(((()()((()))(()()((()((((((()(())))())((()()()))())())((())(()((()()((((()()(((((()(())))(())(()())(())()(()())(()((()()))))((())))(()())((()()()(((()(()()()))()(()())((()))((((())())())(()()),-56,52
(((()(())))))())(()))(((()())))(())))((())(((()))()()()))((()())((()()()(()())(()(()()))()(())()()(()))()(()(()(((((()())()()))))))(()))))((()(())(())(((()(((((())))))(((()((())))))((())))))))))())(()(())))))()())(()(()(((((()(())(()((())()))))()))(((()()(()(()))))))((()()()(())()())())))()))))(((((((()()))()()())(()())))())))()))())))(()))))((())()((()))())((((((((()()))))))()()()()))))))((())(((())))()())(((()(())))())(()((()))))())())()()(((())((()(())()))))))())((((()))((()))())(())))(()())(()))))))())(,-5,-42
(()))))()))(((()))((()))))((()())(())(((((((()())()))(((()()(()((()))(()))()())(((((()))((())(())))())())((((())(())()))))()())((()(((())(())((())(()()(()(())))((((()()()()()((()(()(()()(())((())(())(((())(())((((())(())(()))((()))(((((()(()()()(()(((())()))))()))))((((()())(())(()))(()()()))())(())()((((())())((()(()((())(((((()()(())))()))(())()()((())()(((()((()((((())))(()))()()(((()(((()))()(((((((())(())(()()))))))(())()((()))())(((((((((())())()())())))))(()))(()))))((()((())((((((()()(()()()(((()()),-2,44
()())(()()))(()(((()())(())())())))(((((())(())(())()(())((((())))(((()))())((((())()((()(()))))(()())))()()(())()((()()())())((((()()()((((())())))())()((((())))())(()(()((()()())(()(((((()(((())))()(()((((())())(())))()()))())((()(())((()())))()((()()((()((())(((()())))))(((()())(((()(()()(()))())())(((()(()))()(()))())((()((()((()())((())((()(()(()()((()())(((((()())))(()()()(()()((()))(())()((()((()((()())))(()())())()(((())((()(()((()()((()(()())))())))))())()((((()()((((()()(()()(()))))((()()))())())(,-1,42
()(((()))((()((()(((()(((())()())))((()())))()()(()()())((())()(())())()))())()())((())()()((((())()(()(())()((((())(())(((())())()()()())()())(()()()()())(()))())))(((()(()())()))())))()(())(())()))(())()(()(()()))(()(())(((()(()(((()())(((()()()))())(()))(((((()(()()((()(()(()()))(()())())))))((()()(((())()))()(()((()((())()()))((()())))()))(((())(((()(((()((((())()(((((()))(((())(()())(())()((((()(()(())))))(((())))((()((((((((()))))())()((())(()()(()()(((()()(()((()(((()()))(()))(()((((((((()(())))((()),-53,50
(()))((()()())(()())()(())(()(()(()()())()()())(((()())))(()(()(())())())(()))()())()())()))()(())()))())((()()()))))(()()(((())())))(((()))))(()(()())))())()()))))()()()())))()())((()))(()))()())))()))()))())(((()()()())()()()))((((()())))())())()))))(()))()()))()()()()()()))()()))())())))))(()((((()))(((((())()()(((()()(((()))(())()((()()(((())(())())(())(()()))((((()))))())))()())(()((((())(())))))(())))((()(())()()(((()()()))))()))()(()())(())(((()()(((()(())()))())()()))())()(())))))))(()))(())(((()))(,-2,-46
()()(()())()(((((((()(((((())((()()))())((()()))))()))))(()((((((((()()())))()()())))()(())())))(())))(()(()((()(((()(()(((()())(()))(()(())))()()(((())))))()()(()(()(((()()())()(())(())()(()()()))()(()(()()))))()))((())()())()))((())())())(()(((()())((((())))()()((())((((()()())(())(()()()()()()()()()())()(()())()())()()()))()()))(()(())()((((()(()())(()()())(()))())((()))(((()()()()())())(())(()))(()(()(()())(()())())()())((()))())()()(((()()()(()()())(())))))()))()))))))()()(()(()()))((((()(((()()))))))),14,0
()((()))()((((()))(()))()(((()()(())))()))()))()(())()())))()())()))))((())))()()(())()()((((()))))()())))))))())(())))))((((((())(()()))(())))()(())))()()()))()))(()((((())))(((()(()))())(()()))))())))(()(()()))())(()()())())))))((()(()())(()((((((()())()(((())(()(()(())())))()))))))(())))(((((()((())))()()))())()))()((()())))))(((())())))(()()))(()((())(()((())()()))(()(()(()(())())((()))(())))(()(((())))()(())()()))((()(()())))))))))(()(((()))()()()(()((((())))))))(((()))))())))))()(()((((())))))()())((),-6,-52
