sequence,stack_depth,count
))()))(()))()()((((())((((())()()(((()(((((()))(())(((()))))))())))()(((((((()())())()))))((()))(()(()))((()(())))(()(())((((()()))))))()((()))())(((()(((())(()((()()))((())))()(()))()))))))((((()()())((())(())(())()))))(((())(((()())))()((())(()((()()((()()))(()(()()))))()))()((()(((()(())))))())((()(((())()()(())))()))())((()))((()()(())(())(((((()())(((()()))(()()(()(()())())()()))))))(((()))))))()))(())(()()))((())(((()()(()()()())((()()))))))(((())))((()(()()))())(()((((())()())(()()(((((())))()((()))),0,0
()((()))((()((()))())))((((()((((((()())((())((()(((()(()((()))))))(())(()()))))(((()(()()(((((())))())))))()(()()())()())(()(((()(()(()((()()()(((()))()((((()))()(())))((()(()(()((()(())()(())(())((((()()())()()(((((())()())((())(())())()(()))(((((()()()()))()()())))()((()()((()())())((())(()()((((()())))())()(()))(()(((()(((())()((()(()(()(()((())))))))((((((()())()(()))(()((()))()())))(()())(((()())()())()))()))())(((()()(((())(((((()())))((()((())))))()((((())))(()))))))()((((()))()(()(((()(()()(()())((,-5,46
(((()((()))())(((((((())())())))())(())))(()))(((()(())))((()(()(()))()()()()())))(((())(((()(())(()(()())(())((((()))()))())))))))((((()))((()()))))()))((((())((())))((((())())()(((((((()))()(())(((()())((()()(((((((())(()((()))(()()))()()())(()))()))))))))((()))))()))())))())())(())))(()()()())()()()())))((((())(()))(()((())()())()((()))))((((()(()()(())))))))()((()))()((((()(()((())))()))())))()(((()(())((()()())()(())((()())())()((()())()()()())(((((())((())()))))())))((()(())()(()()((()(())))(())())))(,-11,-6
))())(()())()))))))())((()((()(()))()))()()))(()((())()(())())))()((((((()()))((((())(()((())))()()(()((())(())(()))()(()(()())))(()))))(((()())(())()()())()((())))()))((())()()))(()))()()))((())))()(())(()))))())())))((()))()())((()(((()))(())))()(((((()())(((())())())())())())()(()))))())()((()()(()((((()(((()))))))()(()(((()()(()))(((()()))()))(((()((()(()()())))()()((((((()()((())()()(())))()))))())))((((((()))))())((())))(()()))))()())))(()))()())(()(()))((()())(((((())((())(()(())()(()((())()()(()()((,0,-14
())))())))()(())(()))))())(()()()))(((((()((((((())))(((())())))(()()())()))(())()((()(()()))(()))(())))())(())))))))())(()((()()((()(((()))))))()()((((())(())((()))((((()()((())))))(())()))()(()(((()()((()))((())((()))()(())))(()))())()(())()(()())))())()((())(())(())))))())()))()((()(((()))))(((())(()())(()()()())()(())())))((()())))()))))()))(())(())())()))))(())((()(()()))))())))))))())()))()()()())))((()))(())()((()(((()))())(()()((()(((()))((()))(((()(())()(())(((()))))())))))))((((()))(((())))))((((),-1,-42
((((())((((()(()(((()())(((()(((()()(()(())(((()())(())((()()()))()))((((()((())(())())()()())))(()((()((((()())))))())())(()()((()))()())))())()(()(((()()())())))(()()())))(((())()))())()())(())())((()))())()(())(()()))))))))))(())))(()))(()(())))())(()())(())(((()((())()((()((()()()((()(()()))(()()()()))()()()())()()())((()(())()((())(())))())()))(())()()()(()))))))))(()()))))))(()())())(())()()())()))))(()))(((()()(()(())))((((((((()()()())((()))))(()(()))(((()()))(((())))())))((((()())()()()()()(()))(((,-26,-10
())((())))()())())))())(()(()(()((()((()())()))))(()()))()))())()))()))))()))()(()(())))(()()))((())(())())(())((()))()())(())))(((())(((())()()((()))())()()())())(())())()())((())))((())((()(()()(()((((((((()((())()))(())))))(()())))())()(())()((((((())(()(((()()(()()(())))(()))))))))))(()((((())((((((()))((()(((()(()(())()((()))()(()))()))()))((())((()(())())((()))()()))))())()()()(()()()())))(())()()()(())((((((()()((())()((()())))())()((()(((()))))())(()(())(((((()())())((((()(()))(((())((((())(()))(((),-1,2
(())()(())()())))((((())(()))(())))()())(((()()))())(())))())))(())))()(())((((()((()))))())))())(()())()))()()))))()))())((()))(()()(())()))()))((()((()((())()()(()(((()(())(()))))(()((()()())((((())())))())()()())()()))()(())(())(((((()())()))((())(()))))()())())()(()()((((()()()())()(())((()()()(()))()))((((()(())))()()((())))))))((()())))))((())()())((((((((())(()((()))(()))((((()))))()))()()())()(()(()()())))))()((())()()(()))))(((()(()())()))()))())))()())(((()((()))(()())(()(((())((((()))(((((()))(((,-2,-18
()))(())))())()))))())))())(()()))(()((()()()())(((()(()())()(()())))()))(((()(((()()(()(())()())((()((())(((((()())())))())))()()()())(((())))))()))((()))))()()(()())())()(())(((()(((()))())()()(()()()()())()(()())))()((((((((()())(((())()))))()())(()()()())(())()(((()()()()(())()(()))))())(())()()())))()(()(()))))()(((())))))()(()(()(()()(()(())())))((())))))))))))())(())))(()(())())()(()(())()())))(()()())())((()(()()))((())())()(()((()())))(())()(())(())()()()())())))(((((((()(((((((()(((()())()()))))(),-1,-22
()()()(((((())((())))())(((()))()((()()((()))())())()()))(()))(()())()()(()()())(())(((())))()((()))()()()((()))()()(()((()))((()(((()()(())(()())()()(())))(())(((()((())()(((()()(()()(()))(())())())(()())()())((()()()())(()((())(())))))((()(()))))))((((((((()())())((()((((()()())(((((()))())()))))()((()())(((())))()()))(())())))())())((((())))())))())(()((()())())((()((()(((()()()())))((()()()((((()((((()(((()()()())(())((()(())(()(()()((())()))((((()(()()))()((())()))()()()(())())))))))))))))))))))))))))),30,0
))(((()()()))((())(((())()()))()((((((()))(())((()))(()()))))())))))()()))))())((()()(())(()(())(())())((((())))(()()((()()))()))(())))())))())))())))()))()(((()(())())(())())()(()))()()))(())()))())))(()(()(())(()((()())((()))((()))()((()(())((())(()((((()())))()())()())((()((((())(())))())(((()(((((((((((()))()())()))((((()))))()(()))()((())(((((())(()()))(()(()))((()()))()((()))())())())()))())))((())(())())())()(()())))()((())()(((())))()))))(()))((()))()(((((()(((()()()())())()))())()()())(())))())(((),0,-20
()()()()(())(())()(())((((()))()()(()((())))))(())()((()())(((((()((((())()()()))()))))))())()()(((()()(((((()(((((()(()((()()))()))(()()()())(()(((()(()())((((())()()(()(())(()()))()(()))()(())()))()())())(((())(((((()((((())(())((()))(()((()((()()(((((()()(()))(()()(()))(((()(())()))())))()(()()))(()))()(((()()(()(())())())()()))))()(()))))())())(((()()())(())()))()()((()(()(()((()(()())((()(()((())(()()()((((())(((()())())())()()())((())))(((()())(((())((()((()())))))))))))))))))))))))))))))))))))))))))),43,0
(()(())(()(()()(((()))(())(()(()))(()((()))())(())((())((()))))(((()()(())()))))()))))()(((((()(()())((((()))))(())(((((())(((()(((()))(((()))((()(())((())(()()()))))))()())()())()()(((()()(((((()()())))()))())())(()))(((())))((())))((()))(((()())()((((()))((())(((()))(()((((()())()(()())))()((())))(()))))))())()))((()())(((())()(())((())))))(((((())())(())(())())(()((((((())())())))(())))(())()()()))(()((()()))))))(()(((())(()(())())()(())(()())))))(()()))()((()))()))()())))(())(())))(((())()))((()()()())(,-8,-4
()))(((())))(((()((((()))(((()((()())()(())((((())())((()()))(()))())())(()())))()))((((()())))(())()()()))))(()())()))((()()()())(()))())))(((()())))))))))(())((()))(())()(()()(())()))))(()()((())((()(()(()(()()(((((((())((()(((()((((()()(()()))()((())))((((())))()()())((((((((())()(())))))((())(())()()))()(())((()()((())))))(()))()((()))))()()(()))(((())(()((((((()(((()))(()(()))()))))(((((()))()()))(()())()()))(())))())))())()((((()))))(())(())))))())((()()))((()((()))))((()()()(()((((((())))(()))((((((),-1,6
)(()))()(())()))))))))(()))))(((())((())(()()()(())(()(()()(())(())()(()()))))))())(()()(()()())((((())())(((()())()()()))))(()()()(()(())(()))))(()(()))))))())))())))()))(((((()(())(()(()((()(((())((((()())()()((())((())((((()))()()()(()(())))))(()(()())(()()(())((())(()()())()))))(()()))())()()()((())))())()(((())))())()()()))(())())())))(())))))(((()()(((()(())(())())()()(())))((()(((()()))))(()()))))))())(()))()(()))))(())(()(())(()()())(((())())()(((()))())()(((((((((())))(()))(((()()(()((()()())(()((),0,-18
()((())((())((()())))())(()())((()((())()))(()))()()()()(())((()((((((())(()(())))))((()())))()(()((()()(()((()()()()()())((())))(())(()))((()))((((()))((((((()(())))()))(())(())()()(()))()()())))))))))(())((((()(()()()(((()))()(())))())(()((())()((()))))))((()(()(((())(())())))()(()))(((())()()()()()()((()()())(((()))()((()())()))(((()(((())))))((()))()(()()(())((()(()(()((())())()(()))(()))()())))())()))))())((((())(())()())))()(())((((((()())))()())(()()((())())((()())()()((((()()((()((()(()))))))))))))),16,0
()(())(())((())())((())((((()()(((((()()))(())))))))(()((()()(()(((()()(()(())(()))()(((()(())()()(()())()))(()))()))()((()()))()()(()(()))))(()(()))))(())((())())))())((()(()))())((()(())(()))((())()))()()((()(()((()())())(()(())((())())(())()))(())))()()()((((()()(())())(())(((()())))(())()())(()()))())(((())()(()))(()))(())(((()(((((((((())))()())))(((((())))()((()()())(()(()))((())))((((()))()))(()()((())(())))()(((()(()()(((()()()))()(((())))((())((()(((())(()((((()()(((((())))))))))))))))))))))))))))),29,0
((()))()(())(())((())(()()))()()()((((()())(())(())((()()((()(()((()))())((()()))()))())())())(()())(()((())()))()))(()())((())()()())(((()(((()())))))(((()))()))((((((()()()))))((()())(((()((()(())((()(()()(()))()))((()()(((())())))))()(()((())())(()))))))((()))))())()()((((()(((()(()()))))()()(())(())(()((())())(()(()((((()(()()()(((()((((())()(()()()(((((((()((())())))()((())(()))))(())((()()))())))(()()(((())())((())(((())(())()((())(()(()))()()()))(())())))))((()))()()(())(()()()(())))))))))))))))))))),29,0
())))))(())))())()((((()((((()(())(()()()((()(())((()((()()((())))((()))((()())))(((()(()())))))))))(()())()(()))))())(((()())())()(((((()())())())))()()))))(()())()()(())(((()()(())()(()(()(((())()()(()()((()()()(((()()()())()()((()()))()()())(((())()())(((()((())))()(((((())((()()())()()(()((()))))))))())))())))(())))())()()(()())()))))))((((())()))((())))))(()))))))()(())((())()(((()))))))((()()))()))))()))(()))))))()())(((()()))()))(()(())()))(()((()()((())())((((())((((((()(())(((()))))(()()(()))))()(),-1,-22
(((()))))))()))()))(()))())))(()()()))))))(((()()((())()((()))(())())(()))()))(()(()))((((((()()))()(()(())))((()())())(()()()())()()))()()))(()))()())())))(())(())))()))()((((()(())()(())))))()())))(())(())))))((()))((()))))(())()()))())()()()))())())(()))(((()))()())(()))((()((()())))(()())(((()()))(()))(()())))()())))(()()))()(())(()()))))((()()())))()((()))()))))))((())))))))(((()((())((()(()())(()))(()()((()()(()((((()))((()(())(()(((((((((()(()))()((((()))()()))()(()(()()())()))))())())))((()(()()()(),-4,-46
()((()(()(()))()()(()()())()(())(()(())())()))()(())()((()))(())(()(()(())()))()()(()()())()(((()())(((())))())(()()()(())()()((()((()()))))))()()()(()()())()()()()()((()((((()(())))()((())())()(((())((()(()))))(()))()))))((()))()()((()((())))()())()()((()(((())(()()(()())))()))(()(((())())))()(((()))()))()()()()(())(()(()))(((((((()(()(())))())())((()()())(()(()())))))))()()(()())((()())())()()((((()(((()())())))((((()((()())(()))))()))()())()(()))(())()(()()(()(()(((()())(()))(((((())(((((())))))))))))))),15,0
((()))((())()()()(()())((()(()(()()()(()(())((()))()(())((())(()(((()((()()((()((((()(()(())())())((()(()(()(()()())(()())))())))))()()(()))())()))()((()((((()(()))(()))()())()(()(())(((()(())()(()())((()()()(()))(()))((((()(()())())((())()(()((()))(((((()()(((((())))()((((()()(())()((())))(()())))))()(((())()((()())())((())))()))())(((((())(())())))(((()((((()))(()()())))((())()())()((((())((())))((()())((())((((((())(())()()((((())))()))))((()((()))())(()(((())))(((()((()()((((())()((((()((()()())))(()((),-54,52
)((()))(())()))(()((()(()(())(()))(()()())()()()()(()((((((()))(()()))((()()((())()())(()(()())((((())())())((((()(()())(((()((())()(((((()(()(())(()()(()(((()()()(()))(((((()()((()(())((((()()(()()()))())(()())()()()(())()())))))))()(())(((())(()())(((())))((()))))))())())))))((()))(())()))((())())()))()))()))(()())))()))((((()(()(()))(()()()()())))()))(((()((()(())()(()((())()()))(((()()))()((()(((())))(()()((()())(((()))))())()())()(()))((()())((((((((((()(())(((()(()((())((())())())((()((((()))))(((()((,0,36
)(()((((()))))))())()((()(())(((()(()()))))(()()))(((((()()()()()()()))))()(((()))()())())))()()()))))))(((((())))())(((((()()))()())))((((())()))))())((((()))())()((((())(()()))()(())(())()(((((((())))()((())())()()()))())(())()((()()))((((())()())())(()()())())()))()())())()))()))((((()())()(()(())())(((((())()()((()()))())))()((((()())()))(())()()()(())(()(((()((()))((()()(()))))()))((())))))((()(())(((()(((())())())(()(()()()))((()(()()()(()(((()())))()(()()()))())))((((()(()()()))))))()((((()(()))()))),0,-8
()(()((()()((())(())())(()(((()(()())((((())))((((())(()())(())())(((()(())()()(())))(()))))(((((()))()))(()))))(()))))))((()(())())))(())()(()(((()))))((()(()((()()()(((())())()((()())))(())))((()())(())((((()(()()())()(())))((((()((((((())(()(((((())(()((())))()))()()()()(()()())(()((())()(()(((((((())))))()())))()))(()((())()))))())(()))())(()(((((((()((())))())((()())))())((()(())()())())()(((((()())))))()((())(()())))()(()()())()))(()()(())(()))))())((())()()((()()(((()(()(()())((())))))))))))))))))))),29,0
(()()())())))())()))())(()()(((()))())()(()()((((()())((())()))((()((()()(()(((()())()(((())())(())()()(())()((((()()(()()(())(())))())(((((())))()()())((()()))))()(((()()())((((())(((())(()((((((((())()))(()(()(())))(())))()())))()))()())())(((())))))(())()())(()(()((((((()))(())()))(((((()(()(()()()((((()())))()()))())()))((()(())()()))))(())))((((())((()()()))())((())(()))())()))(()()(())())()))())((((())))()())(())()()((())())()(())()((())()())()((()()))()())))())(((((()()))))))(()((()(((())))()((((()(),-2,8
))))(((()))(()()((()))))()()(()((((()(())))(((()))))()))((())))((())))()))(()())())())))((()((())())(())()(()))()())(()(()()())(((()())(()(()(((((()()((((()())))((()()()((())((())())()()(()(()))()()((())()())))(()(((()()))(()())))())(((((((())(((()))(())))()()()((()))(())())()))))((())(())())()((()())()())((())())((())()))))()((()))(()(())(()(((()())))((((()()((((()(((((()))()(()((((((((((())(((())((()()()))))(()((((())()))))(())))()))))(((((())(()(()))(()))((((())())()(())((()()))())(()))))()))(())))()())),0,8
()(((())))((())(()))()()()((()()))((()((()))()()(())()((()))()()())((()((()(()()()())((()(()))())()((()()))((()(((()(()))(()(()))))(((()()()))))))()((((())())(()()))(()()()((()(((()()((()()()(((((())()(()())()))()()))(((())))()()))(())()()(()(()())))(()(((())()(()((()))(()()))()(()))()))))))()()))))((()))(()(())())(((()))(())()))())((((()()))()))()(((())()()(())(((()))()((())()()))(()()(((()))(((((()(()())())()(()(((()()))()()(()()())))()))))((()()(()())))((((((()))()))()())()(((())())(()()))))())()((())))),19,0
()(((()))(()()))()((((()))(()))((()))()(((()(((((())(()))((()))))(())((((()()(())))))())())()((())))(()())(((((())())((())())))))((())()()))(()()(((((()())(((()())()))((()())()(())(((())()()())())(()()())(()((()()(())))())))((()())(()(((())))))()))))(((())(((((()((((((()))()()((()()()()(((((())()(()))))))))))())))))())(()))((()((()(())()()())(())))()))()(((())(()()((((())())))()((())((((()))()())())))()()))()()()((())())(()(())()(()(())()((((()()()((()()()()(())()()((())(()))))(()()()()()())()(()))))())())),19,0
)(())(()))()())))))()((())(()))()))))))())())()()()(()(((()())())))))(((()(((((()))))()((((((()()))((()(((((((())))))())())((()())((()))()))())(((((())())(())()()())()((()()()((()((())((())))()()))()((((()())())())())(()))(()()(()(()(()))()))))())()())(()))(()(())(()))()(())()()(()(()())))()()()))))()()()))())(()))()))))())(()(((()())))((())()((())(())()(())()(())(()()())(())())(((()())()))()))()()())((()()))()(()))))(()()((()))))()()(()()())))()())()))()())()(((((())))(())))))()))))((()()())()()((()))()()),0,-42
((()())((((()())()()))()((())((())())))())))()(())(((()(())()(((()()()(()))))()))((())()()(()(((())())(((()(())()()))((((((()))()())()(()()())))))(()(((((())))())()((()())())())()))))())))(()()((()))()(()(()((()()))))))(((((()(()()))()((()()()()))))()(()(()()()()()(()(())()()(())(()((((()()((()((((()((()())()()(())())(()))(())()()(()(()))(()((((()(())())(()(())()())))())))(())())))())((()()()))(((((()()()())((((())(((((()))())()()()()(()())()(())))(())))((()(())((((((()()(())((((()(((((()))(()(()(((()())))(,-6,28
((((((()(())))()))(())())((((()))(((())))))(()))(()))((()((())(()((())(()(()))())))()(()))()()(((()())())()))))))()())))()(())(()()()((())))))(()(((()())())((((())((()())(())())())()((()(()))))()((((((((())))))))(()())()))(())())()((()()()(((()))()))()())())))))())))((()))))(()))((()))()(((())))()()((()))))(()))))()()()))()())))(())))))()())()))((())())(()()))(()))((((()(())()((()))()())))(()((()()()()(())))((()()(())))))(()()))())()()()(()((())()))(((()()))())())))(()())())))))())))(())))(())((())))(()())(,-8,-54
))))(()()((())()((((((()((()()))(()(()(()((()))((((((())((()()()))))(()(((())))((())())()(()((()))((()))()()))((((()))))((()())((())))()()())(()))())))))))())(())())))((()))(()((()()()()()))))((()))((())())())((()(((()())())())())))(()(()()((()(()(()(()((())()())()(()(((()()))((()(()))())((((())()()())))()()()()()))())))()())))))()(()()(((((((()((()))))()(())(((())()((((()))()((((((()())((((()()((())())))))))()()))))((())()))())())((((((((())))()((())))((((()())(()))((()((())((())())()()()))(((((()((())())(,0,12
()())((()))()(()))()(())((()))((())())())(((((()()())()((()((((()))())((()))()(()()()(())))((((())))))))(()()(((())))((()(())((())))))(((()(()()())))(()(()())())(())))(()((()((()()((())())()(()())(()(()))))((((()(())()())((((()()))()(()()((((()(())()()()))(()()(()))))(())())))(()()()))(())()()(((()))()))()(((()()))()(()))(()(()(()())(()())(()))(()()()((()()))(()))(()())()())(((()(()())(((())))()))())))(()()))())(())()())))()))(()(()(((()))((()())()())()))))))())()(((()()))()(()()()(())))((())))(()(((((()(((,-1,-2
