String_1,String_2,Language
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwiiiiiiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwiiiiiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwiiiiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwiiiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwiiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwiiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwwiiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwwwiiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwiid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwid,w*i*d
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwd,w*i*d
o9999999999999999999999999999999,9999999999999999999999999999999h,o*9*h
oo999999999999999999999999999999,9999999999999999999999999999999h,o*9*h
ooo99999999999999999999999999999,9999999999999999999999999999999h,o*9*h
oooo9999999999999999999999999999,9999999999999999999999999999999h,o*9*h
ooooo999999999999999999999999999,9999999999999999999999999999999h,o*9*h
oooooo99999999999999999999999999,9999999999999999999999999999999h,o*9*h
ooooooo9999999999999999999999999,9999999999999999999999999999999h,o*9*h
oooooooo999999999999999999999999,9999999999999999999999999999999h,o*9*h
ooooooooo99999999999999999999999,9999999999999999999999999999999h,o*9*h
oooooooooo9999999999999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooo999999999999999999999,9999999999999999999999999999999h,o*9*h
oooooooooooo99999999999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooo9999999999999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooo999999999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooo99999999999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooo9999999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooo999999999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooo99999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooo9999999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooo999999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooo99999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooo9999999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooooo999999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooo99999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooooooo9999999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooo999999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooooooooo99999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooo9999,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooooooooooo999,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooo99,9999999999999999999999999999999h,o*9*h
ooooooooooooooooooooooooooooooo9,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,9999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,o999999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oo99999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooo9999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooo999999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooo99999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooo9999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooo999999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooo99999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooo9999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooo999999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooo99999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooo9999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooo999999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooo99999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooo9999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooo999999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooo99999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooo9999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooo999999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooo99999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooooo9999999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooo999999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooooooo99999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooooo9999999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooo999999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooo99999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooo9999h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooo999h,o*9*h
oooooooooooooooooooooooooooooooo,ooooooooooooooooooooooooooooo99h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooo9h,o*9*h
oooooooooooooooooooooooooooooooo,oooooooooooooooooooooooooooooooh,o*9*h
hbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhbbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhbbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhbbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhbbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhbbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhbbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhbbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhbbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhbbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhbbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhbbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhbbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhbbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhbbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhbbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhbbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhbbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhbbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhbbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhbbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhbbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhbbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhbbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhbbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhbbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhhbbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhhhbbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhbb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhb5,h*b*5
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh5,h*b*5
ykkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yykkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyykkkkkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyykkkkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyykkkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyykkkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyykkkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyykkkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyykkkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyykkkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyykkkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyykkkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyykkkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyykkkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyykkkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyykkkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyykkkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyykkkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyykkkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyykkkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyykkkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyykkkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyykkkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyykkkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyykkkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyykkkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyykkkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyykkkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyykkk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyykk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyk,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,ykkkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yykkkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyykkkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyykkkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyykkkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyykkkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyykkkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyykkkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyykkkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyykkkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyykkkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyykkkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyykkkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyykkkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyykkkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyykkkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyykkkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyykkkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyykkkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyykkkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyykkkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyykkkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyykkkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyykkkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyykkkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyykkkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyyykkkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyyyykkks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyyyyykks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyks,y*k*s
yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyys,y*k*s
2bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22bbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222bbbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222bbbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222bbbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222bbbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222bbbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222bbbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222bbbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222bbbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222bbbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222bbbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222bbbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222bbbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222bbbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222222bbbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222222bbbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222222bbbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222222222bbbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222222222bbbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222222222bbbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222222222222bbbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222222222222bbbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222222222222bbbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222222222222222bbbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222222222222222bbbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222222222222222bbbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
2222222222222222222222222222bbbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
22222222222222222222222222222bbb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
222222222222222222222222222222bb,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0,2*b*0
